date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:01	2108/2108	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a1858c12d109664530b955383d127134%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/motorola-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/motorola-light-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:01	2108/2108	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22df45c5d8b58421aa292ef05bd4dacdb0%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/motorola-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/motorola-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:01	1672/1672	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cac82a1f001fbf9f47c488df213374e5%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/canon-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/canon-light-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:02	1672/1672	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a19f9397a35ec08f3f5d68fce321beaa%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/canon-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/canon-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:02	2349/2349	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d23fffcf38826567c425541d364e2760%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/samsung-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/samsung-light-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:03	2349/2349	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e096d70372b9f072b43135f2bf20905b%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/samsung-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/samsung-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:03	2463/2463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265caa56a6dd24e55cdb4979df17221d2%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/sony-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/sony-light-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:04	2463/2463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d552efe695f87e270b02f5c271c08e9%22	https://cartzilla-html.createx.studio/assets/img/shop/electronics/brands/sony-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/electronics/brands/sony-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:04	19179/19179	---M--	200	added ('OK')	image/jpeg	etag:%227e530809da285c46248724c984598aad%22	https://cartzilla-html.createx.studio/assets/img/home/electronics/vlog/01.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/electronics/vlog/01.jpg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:05	21544/21544	---M--	200	added ('OK')	image/jpeg	etag:%22ee910517e7017a6f69fb5a93fc8ab137%22	https://cartzilla-html.createx.studio/assets/img/home/electronics/vlog/02.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/electronics/vlog/02.jpg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:05	11988/11988	---M--	200	added ('OK')	image/jpeg	etag:%224d9c18168e743e49a6bb3cb03ecab5a3%22	https://cartzilla-html.createx.studio/assets/img/home/electronics/vlog/03.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/electronics/vlog/03.jpg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:06	904/904	---M--	200	added ('OK')	image/svg+xml	etag:%224098b18466063537d59f4e6df0f7cd44%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/visa-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/visa-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:06	773/773	---M--	200	added ('OK')	image/svg+xml	etag:%220ae680973642b2bc80b97602ff4bea46%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/mastercard.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/mastercard.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:07	2334/2334	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2297bfc5cbb5ae99699ffe244a00c95d86%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/paypal-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/paypal-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:07	1799/1799	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2252d75c05263ddf97d113c7e2814dd129%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/google-pay-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/google-pay-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:08	1575/1575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e6212b637ec13008c1ee94856ba4ebf%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/apple-pay-dark-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/apple-pay-dark-mode.svg	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:08	150121/150121	---MCZ	200	added ('OK')	application/javascript	etag:W/%22642a970ebbcdcbbbdf66eeda57ad6733%22	https://cartzilla-html.createx.studio/assets/vendor/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/vendor/swiper/swiper-bundle.min.js	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:09	6004/6004	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e338d59a77cb3b8d13cbce4816fb9674%22	https://cartzilla-html.createx.studio/assets/vendor/timezz/timezz.js	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/vendor/timezz/timezz.js	(from https://cartzilla-html.createx.studio/home-electronics.html)
14:57:10	3269/3269	---MCZ	200	added ('OK')	text/css	etag:W/%229d32216730dc5ed533cda7066e35be30%22	https://cartzilla-html.createx.studio/assets/vendor/simplebar/simplebar.min.css	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/vendor/simplebar/simplebar.min.css	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:10	11250/11250	---M--	200	added ('OK')	image/png	etag:%22d6f9efa67a847cfce96b0a274667d585%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/07.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/07.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:10	12372/12372	---M--	200	added ('OK')	image/png	etag:%22d74b161c33237768bbdbf8feef7ac0e2%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/08.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/08.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:11	3770/3770	---M--	200	added ('OK')	image/png	etag:%220c9828a5d0971f607af0c59f516513f7%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/09.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/09.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:11	1667/1667	---M--	200	added ('OK')	image/png	etag:%22d32c31661ede2e8b6bcab84e5fe59e50%22	https://cartzilla-html.createx.studio/assets/img/flags/en-us.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/flags/en-us.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:12	959/959	---M--	200	added ('OK')	image/png	etag:%22e13c40d09fd65ee4e36074915a01c1d1%22	https://cartzilla-html.createx.studio/assets/img/flags/en-uk.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/flags/en-uk.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:12	834/834	---M--	200	added ('OK')	image/png	etag:%226fb0acfbf200d414480679001030cad7%22	https://cartzilla-html.createx.studio/assets/img/flags/fr.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/flags/fr.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:13	702/702	---M--	200	added ('OK')	image/png	etag:%2260f82d347acbd426ac51cee42a39ac3d%22	https://cartzilla-html.createx.studio/assets/img/flags/de.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/flags/de.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:13	903/903	---M--	200	added ('OK')	image/png	etag:%2232b8f2a5d5ab153dbb38e3de2ebf4675%22	https://cartzilla-html.createx.studio/assets/img/flags/it.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/flags/it.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:14	32434/32434	---M--	200	added ('OK')	image/jpeg	etag:%22eebe2dcaf1892f6b0dd708f43c96acbd%22	https://cartzilla-html.createx.studio/assets/img/mega-menu/fashion/01.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/mega-menu/fashion/01.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:14	43744/43744	---M--	200	added ('OK')	image/jpeg	etag:%22908ad1e6c5263391c63116c2540d59f0%22	https://cartzilla-html.createx.studio/assets/img/mega-menu/fashion/02.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/mega-menu/fashion/02.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:15	30970/30970	---M--	200	added ('OK')	image/jpeg	etag:%229e043fc12dce3638827ab32dbeaec34a%22	https://cartzilla-html.createx.studio/assets/img/mega-menu/fashion/03.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/mega-menu/fashion/03.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:16	544183/544183	---M--	200	added ('OK')	image/png	etag:%22c707ff549c9dd81f08651f8095d8b01d%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/hero-slider/01.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/hero-slider/01.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:16	327158/327158	---M--	200	added ('OK')	image/png	etag:%227606ca763106f5086dfb40829e61cecb%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/hero-slider/02.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/hero-slider/02.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:17	16638/16638	---M--	200	added ('OK')	image/png	etag:%22403184704f5a62ee1f05194bb4c5aee2%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/01.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/01.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:17	642221/642221	---M--	200	added ('OK')	image/png	etag:%227c3c5843c0380db1f4295afdaf5a60e1%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/hero-slider/03.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/hero-slider/03.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:17	13273/13273	---M--	200	added ('OK')	image/png	etag:%228f394e9a40e65cfec3e364b552584ab6%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/02.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/02.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:18	5570/5570	---M--	200	added ('OK')	image/png	etag:%22b902267fe8f0d99063f8d1eda48e1e08%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/03.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/03.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:18	14564/14564	---M--	200	added ('OK')	image/png	etag:%2215b78fbb450a3ee03a7d89adeaef7df7%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/04.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/04.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:19	5081/5081	---M--	200	added ('OK')	image/png	etag:%22bbe62095abf84ef122fae1f7a26fdaed%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/05.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/05.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:19	10807/10807	---M--	200	added ('OK')	image/png	etag:%2209c9faca72c41f5f11481429b192d649%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/06.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/thumbs/06.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:20	100514/100514	---M--	200	added ('OK')	image/jpeg	etag:%22c7de0c61b6384cc553c55fe0b2b6af19%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/popular/01.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/popular/01.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:20	116612/116612	---M--	200	added ('OK')	image/jpeg	etag:%22bac3ef41d3d8004da2d0ca73358b9159%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/popular/02.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/popular/02.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:21	55023/55023	---M--	200	added ('OK')	image/png	etag:%227d29083bd74708f87b966bd6f0ef1495%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/01.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/01.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:22	51993/51993	---M--	200	added ('OK')	image/png	etag:%22cc8e94136f9e69d5d98fff50e3c48c1b%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/08.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/08.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:22	43625/43625	---M--	200	added ('OK')	image/png	etag:%22e4ae46f0777b3db9564a5f8e6314a655%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/11.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/11.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:22	80592/80592	---M--	200	added ('OK')	image/png	etag:%22dd123a872662c1930a4023193f6c816e%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/04.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/04.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:23	83509/83509	---M--	200	added ('OK')	image/png	etag:%224a289cb6f14da6a32749d4fdb13ca31f%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/09.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/09.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:23	35480/35480	---M--	200	added ('OK')	image/png	etag:%229280a3f1c570ab0566b858d54c942ff8%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/10.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/10.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:24	10282/10282	---M--	200	added ('OK')	image/png	etag:%2208a23c960e9839a7228c32471527af4c%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/05.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/05.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:24	84063/84063	---M--	200	added ('OK')	image/png	etag:%22e6c7819bb220a481ee0dc5809f235c52%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/06.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/06.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:25	103090/103090	---M--	200	added ('OK')	image/jpeg	etag:%2210487f6036108857baea5aaaff24168b%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/collection/01.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/collection/01.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:25	105552/105552	---M--	200	added ('OK')	image/jpeg	etag:%22c055e4965f6d3fdc14032e3fbc280dab%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/collection/02.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/collection/02.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:26	43155/43155	---M--	200	added ('OK')	image/png	etag:%2217e4aa7a9c9363eb550e7f9cc349e801%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/03.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/03.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:26	49908/49908	---M--	200	added ('OK')	image/png	etag:%2295fb08f7f1bf08527c5df77157992643%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/12.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/12.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:26	5110/5110	---M--	200	added ('OK')	image/png	etag:%2290c1265953f051982c2abc301ccd11c6%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/01.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/01.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:27	5322/5322	---M--	200	added ('OK')	image/png	etag:%22eb188c66e3f746b11e7cebca8903207c%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/02.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/02.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:27	6013/6013	---M--	200	added ('OK')	image/png	etag:%22abfaed5f090d956ce623a1fe5c571c65%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/03.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/03.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:27	6471/6471	---M--	200	added ('OK')	image/png	etag:%2213406e7e7e934abbcb18eb521fe9336d%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/04.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/04.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:28	2865/2865	---M--	200	added ('OK')	image/png	etag:%2282e38a9a0c116aae53da7e526e1c6f9a%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/05.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v1/reviews/05.png	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:28	29988/29988	---M--	200	added ('OK')	image/jpeg	etag:%222fcec08e6f65aa1e10bdaf008e2d47ef%22	https://cartzilla-html.createx.studio/assets/img/instagram/01.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/instagram/01.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:29	20536/20536	---M--	200	added ('OK')	image/jpeg	etag:%22a09125c4e0ab15c458cd9845dec4fa06%22	https://cartzilla-html.createx.studio/assets/img/instagram/02.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/instagram/02.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:29	29303/29303	---M--	200	added ('OK')	image/jpeg	etag:%229a64ad37adfb9f37719c4343c7db64e6%22	https://cartzilla-html.createx.studio/assets/img/instagram/03.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/instagram/03.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:30	31244/31244	---M--	200	added ('OK')	image/jpeg	etag:%221af6afec3bab32eeb00b368b7400bb5c%22	https://cartzilla-html.createx.studio/assets/img/instagram/04.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/instagram/04.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:30	27062/27062	---M--	200	added ('OK')	image/jpeg	etag:%22915df4320149043abeef6246f1d5eaf2%22	https://cartzilla-html.createx.studio/assets/img/instagram/05.jpg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/instagram/05.jpg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:30	906/906	---M--	200	added ('OK')	image/svg+xml	etag:%22283ba33ffea96ccadf77cf3011f67f1a%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/visa-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/visa-light-mode.svg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:31	2337/2337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228e53738b5d458b9421740f30a42523fd%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/paypal-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/paypal-light-mode.svg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:32	1802/1802	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d082d674b02894b5ca3b1b2f2e0d671%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/google-pay-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/google-pay-light-mode.svg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:32	1578/1578	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22936c68b886873ae4af3ef3f203b587c7%22	https://cartzilla-html.createx.studio/assets/img/payment-methods/apple-pay-light-mode.svg	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/payment-methods/apple-pay-light-mode.svg	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:32	27176/27176	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e7c42525db6e929ecd3e8d84176b0c14%22	https://cartzilla-html.createx.studio/assets/vendor/simplebar/simplebar.min.js	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/vendor/simplebar/simplebar.min.js	(from https://cartzilla-html.createx.studio/home-fashion-v1.html)
14:57:33	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202024%2009:27:32%20GMT	https://cartzilla-html.createx.studio/%22assets/img/home/fashion/v2/hero/hotspot01.png%22	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/_assets/img/home/fashion/v2/hero/hotspot01.e0.delayed	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:33	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202024%2009:27:33%20GMT	https://cartzilla-html.createx.studio/%22shop-product-fashion.html%22	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/_shop-product-fashion.e1.delayed	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:34	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202024%2009:27:33%20GMT	https://cartzilla-html.createx.studio/%22assets/img/home/fashion/v2/hero/hotspot02.png%22	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/_assets/img/home/fashion/v2/hero/hotspot02.e2.delayed	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:34	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202024%2009:27:34%20GMT	https://cartzilla-html.createx.studio/%22assets/img/home/fashion/v2/hero/hotspot03.png%22	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/_assets/img/home/fashion/v2/hero/hotspot03.e3.delayed	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:34	318969/318969	---M--	200	added ('OK')	image/png	etag:%22e94ae6f7fc9c5b501f91495a78867f88%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v2/hero/image.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v2/hero/image.png	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:35	81628/81628	---M--	200	added ('OK')	image/png	etag:%226ea83cbd1d9b8d9f48fd26c69879f776%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v2/categories/01.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v2/categories/01.png	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:35	47471/47471	---M--	200	added ('OK')	image/png	etag:%22c03c1e7857da47ece87b9bd7cc6a8ac0%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v2/categories/02.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v2/categories/02.png	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:36	24711/24711	---M--	200	added ('OK')	image/png	etag:%22c4e46cb6e53eae2675b242ae5633760a%22	https://cartzilla-html.createx.studio/assets/img/home/fashion/v2/categories/03.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/home/fashion/v2/categories/03.png	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:36	79684/79684	---M--	200	added ('OK')	image/png	etag:%2229efba2d18b8dba58e3039f7619f7d3f%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/02.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/02.png	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
14:57:36	80632/80632	---M--	200	added ('OK')	image/png	etag:%22de16172165beebb1e178e1748ce3509c%22	https://cartzilla-html.createx.studio/assets/img/shop/fashion/banner01.png	C:/My%20Web%20Sites/y/cartzilla-html.createx.studio/assets/img/shop/fashion/banner01.png	(from https://cartzilla-html.createx.studio/home-fashion-v2.html)
